ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
124,1,557,-85.09719372,-85.2217054367:-84.9726819992,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1216,Russell,Alabama,01,113,01113,60300,93.20000000,52947,81.80000000,28449,22135,219,236,113,1946,691,1104,25287,27660,4005,3509,3594,3886,3661,7310,6595,7490,6177,3815,2126,779,35.80000000,34.00000000,37.40000000,21229,2.47000000,2853,3315,3601,4837,573,3110,14085,3.03000000,24595,3366,12736,8493,280.00000000,419.00000000,29426.00000000,103057.00000000,647.00000000,2.13390584,2351615662.10156250,254537.37955959,-85.0971937177816,32.2453492977851
125,1,558,-85.09719372,-85.2217054367:-84.9726819992,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1241,Lee,Alabama,01,081,01081,160403,260.40000000,140247,227.70000000,100006,31901,445,3658,105,4571,1873,2259,69126,71121,8687,8455,8988,13185,21095,19347,17261,17146,13367,7527,3892,1297,29.50000000,28.50000000,30.80000000,55682,2.44000000,7678,7860,11308,12681,1189,4838,33692,3.03000000,62391,6709,34202,21480,315.00000000,187.00000000,12175.00000000,0.00000000,616.05000000,2.04947105,2254641361.11328125,241688.69889740,-85.0971937177816,32.4929818292688
126,1,559,-85.09719372,-85.2217054367:-84.9726819992,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1251,Harris,Georgia,13,145,13145,34450,72.90000000,32024,67.70000000,25392,5506,108,287,17,872,238,476,15975,16049,1762,2104,2241,2349,1493,2944,4564,5447,4882,2656,1223,359,42.00000000,40.90000000,42.90000000,11823,2.67000000,1037,1150,3237,4331,251,695,9268,3.04000000,13397,1574,10147,1676,252.00000000,129.00000000,6899.00000000,9184.00000000,472.75000000,1.64178793,1735336358.28515625,194167.40722699,-85.0971937177816,32.7406143602211
127,1,560,-85.09719372,-85.2217054367:-84.9726819992,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1255,Troup,Georgia,13,285,13285,70560,158.20000000,67044,150.30000000,41216,22394,168,1060,54,2170,1140,1012,32215,34829,4749,4864,5043,5175,4366,8213,8867,9550,7914,4519,2683,1101,36.30000000,35.00000000,37.40000000,24828,2.62000000,2714,3510,5087,6091,706,3490,17489,3.12000000,28046,3218,15107,9721,212.00000000,153.00000000,5236.00000000,19659.00000000,446.08000000,1.42540813,1648391795.92187500,173980.50599093,-85.0971937177816,32.9882468914694
128,1,592,-84.84817028,-84.9726819992:-84.7236585617,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,408,Franklin,Florida,12,037,12037,11622,21.40000000,11549,21.30000000,9540,1589,58,26,7,529,133,196,6656,4893,593,525,539,514,692,1799,1486,1716,1670,1281,544,190,42.50000000,39.70000000,46.70000000,4254,2.29000000,602,646,638,1397,131,314,2722,2.79000000,8652,4398,3164,1090,20.00000000,90.00000000,797.00000000,28523.00000000,543.00000000,6.53202074,1876927856.20312500,765124.75423031,-84.8481702808034,29.7690239862139
129,1,593,-84.84817028,-84.9726819992:-84.7236585617,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,410,Liberty,Florida,12,077,12077,8737,10.40000000,8365,9.90000000,6462,1497,89,17,0,518,158,142,5092,3273,462,493,517,493,548,1387,1311,1368,898,539,284,65,37.10000000,36.50000000,38.40000000,2525,2.57000000,305,328,548,713,100,260,1775,3.05000000,3357,832,1909,616,80.00000000,177.00000000,1169.00000000,18750.00000000,843.54000000,3.02967553,2937093874.89453125,359114.30243059,-84.8481702808034,30.0166565178778
130,1,594,-84.84817028,-84.9726819992:-84.7236585617,30.26428905,30.1404727831:30.3881053143,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,410,Liberty,Florida,12,077,12077,8737,10.40000000,8365,9.90000000,6462,1497,89,17,0,518,158,142,5092,3273,462,493,517,493,548,1387,1311,1368,898,539,284,65,37.10000000,36.50000000,38.40000000,2525,2.57000000,305,328,548,713,100,260,1775,3.05000000,3357,832,1909,616,80.00000000,177.00000000,1169.00000000,18750.00000000,843.54000000,3.02967553,2937093874.89453125,359114.30243059,-84.8481702808034,30.2642890489216
131,1,595,-84.84817028,-84.9726819992:-84.7236585617,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,410,Liberty,Florida,12,077,12077,8737,10.40000000,8365,9.90000000,6462,1497,89,17,0,518,158,142,5092,3273,462,493,517,493,548,1387,1311,1368,898,539,284,65,37.10000000,36.50000000,38.40000000,2525,2.57000000,305,328,548,713,100,260,1775,3.05000000,3357,832,1909,616,80.00000000,177.00000000,1169.00000000,18750.00000000,843.54000000,3.02967553,2937093874.89453125,359114.30243059,-84.8481702808034,30.5119215798839
132,1,600,-84.84817028,-84.9726819992:-84.7236585617,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1229,Randolph,Georgia,13,243,13243,7610,17.70000000,7719,17.90000000,2827,4769,5,23,0,119,35,60,3552,4167,499,437,481,573,439,823,809,1174,1108,717,452,207,42.60000000,40.20000000,44.60000000,3187,2.33000000,462,607,390,758,62,473,2011,2.97000000,4153,966,2133,1054,197.00000000,605.00000000,64683.00000000,255441.00000000,430.83000000,1.64377270,1548248531.86718750,197365.99314848,-84.8481702808034,31.7500842356894
133,1,601,-84.84817028,-84.9726819992:-84.7236585617,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1230,Stewart,Georgia,13,259,13259,5798,12.50000000,6058,13.10000000,1696,2864,11,44,1,1454,1382,60,3682,2376,273,201,271,346,540,1160,925,792,692,454,270,134,37.40000000,34.30000000,45.40000000,1862,2.35000000,277,323,221,438,48,249,1187,2.97000000,2383,521,1341,521,108.00000000,549.00000000,19678.00000000,135416.00000000,463.56000000,1.67135945,1677212343.31640625,199022.74492603,-84.8481702808034,31.997716767269
134,1,602,-84.84817028,-84.9726819992:-84.7236585617,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1225,Chattahoochee,Georgia,13,053,13053,11365,45.20000000,11267,44.80000000,7753,2123,81,246,72,1398,494,498,7039,4228,1071,892,747,1085,2222,2401,1268,709,452,267,124,29,24.10000000,23.60000000,26.60000000,2686,2.98000000,271,241,997,535,66,368,2067,3.45000000,3376,690,904,1782,13.00000000,314.00000000,294.00000000,3165.00000000,251.35000000,1.43081692,914795574.62500000,172288.40614689,-84.8481702808034,32.2453492977851
135,1,603,-84.84817028,-84.9726819992:-84.7236585617,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1227,Muscogee,Georgia,13,215,13215,198440,897.80000000,189885,859.10000000,87870,86403,731,4128,431,12110,4554,5768,90870,99015,14135,13226,12980,14486,15433,28231,23433,25679,20200,11465,7807,2810,33.60000000,31.60000000,35.70000000,74081,2.47000000,9489,12678,12908,15458,1953,10754,47742,3.08000000,82690,8609,38584,35497,22.00000000,194.00000000,1997.00000000,2256.00000000,221.03000000,1.32489751,807291563.02734375,156961.00260311,-84.8481702808034,32.4929818292688
136,1,604,-84.84817028,-84.9726819992:-84.7236585617,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1251,Harris,Georgia,13,145,13145,34450,72.90000000,32024,67.70000000,25392,5506,108,287,17,872,238,476,15975,16049,1762,2104,2241,2349,1493,2944,4564,5447,4882,2656,1223,359,42.00000000,40.90000000,42.90000000,11823,2.67000000,1037,1150,3237,4331,251,695,9268,3.04000000,13397,1574,10147,1676,252.00000000,129.00000000,6899.00000000,9184.00000000,472.75000000,1.64178793,1735336358.28515625,194167.40722699,-84.8481702808034,32.7406143602211
137,1,605,-84.84817028,-84.9726819992:-84.7236585617,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1253,Meriwether,Georgia,13,199,13199,22428,44.40000000,21992,43.50000000,12741,8605,77,141,2,347,164,262,10492,11500,1429,1422,1475,1487,1243,2477,2573,3310,3109,2078,1006,383,41.00000000,39.60000000,42.30000000,8522,2.55000000,1063,1218,1492,2354,222,978,5906,3.09000000,9957,1435,6037,2485,295.00000000,210.00000000,16011.00000000,42003.00000000,505.26000000,1.62430933,1867337450.02734375,196488.03890733,-84.8481702808034,32.9882468914694
138,1,626,-84.10109997,-84.2256116867:-83.9765882492,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,417,Thomas,Georgia,13,275,13275,46458,84.10000000,44720,81.00000000,26645,16497,196,311,7,1275,519,545,21179,23541,3035,3009,3149,3104,2520,5134,5619,6699,5711,3739,2140,861,39.50000000,37.80000000,40.90000000,17573,2.50000000,2032,2746,3285,4656,434,2134,11999,3.03000000,20177,2604,11325,6248,407.00000000,426.00000000,81625.00000000,205061.00000000,552.13000000,1.61394948,1947000672.62304688,194759.33576781,-84.1010999680723,31.0071866425716
139,1,629,-84.10109997,-84.2256116867:-83.9765882492,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1223,Mitchell,Georgia,13,205,13205,22950,44.70000000,23498,45.70000000,11264,11219,77,122,10,1028,575,231,12186,11312,1732,1561,1614,1594,1533,3065,3153,3429,2730,1771,938,378,37.00000000,35.30000000,39.20000000,8055,2.65000000,867,1143,1480,1984,225,1237,5761,3.15000000,8996,941,5421,2634,443.00000000,431.00000000,117354.00000000,627196.00000000,513.80000000,1.77112448,1825517183.60546875,211266.55920385,-84.1010999680723,31.2548191735581
140,1,632,-84.10109997,-84.2256116867:-83.9765882492,31.50245170,31.378635439:31.6262679702,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1220,Dougherty,Georgia,13,095,13095,91478,273.40000000,94565,282.60000000,27986,63470,209,736,120,2073,921,1123,43927,50638,7150,6711,6580,7852,8415,12510,10789,12129,10972,6177,3866,1414,33.40000000,31.40000000,35.00000000,36508,2.47000000,4658,6383,4955,7362,914,6491,23422,3.08000000,40801,4293,17567,18941,121.00000000,541.00000000,19733.00000000,277561.00000000,334.60000000,1.44954416,1196586303.00585938,169243.04314987,-84.1010999680723,31.502451704519
141,1,635,-84.10109997,-84.2256116867:-83.9765882492,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,1232,Lee,Georgia,13,177,13177,30338,83.80000000,28298,78.20000000,21763,5268,74,617,19,560,170,387,14097,14201,1865,2261,2402,2182,1477,3566,4465,4413,3313,1461,665,228,35.90000000,35.30000000,36.50000000,9706,2.83000000,700,890,3041,2984,243,980,7740,3.17000000,10276,570,7409,2297,192.00000000,549.00000000,52724.00000000,377732.00000000,361.93000000,1.60653433,1301094966.27343750,190094.58877714,-84.1010999680723,31.7500842356894
142,1,661,-82.85598278,-82.9804944992:-82.7314710617,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2338,Suwannee,Florida,12,121,12121,44733,64.60000000,41551,60.00000000,34299,4754,211,228,15,3596,1271,773,20945,20606,2574,2595,2612,2654,2267,4680,4830,5875,5614,4448,2472,930,42.10000000,39.90000000,44.30000000,15953,2.52000000,1775,2305,2935,5095,560,1336,11035,2.97000000,19164,3211,12003,3950,1266.00000000,153.00000000,84084.00000000,234060.00000000,692.10000000,2.16552694,2407584535.05273438,261893.22155468,-82.8559827804865,30.0166565178778
143,1,662,-82.85598278,-82.9804944992:-82.7314710617,30.26428905,30.1404727831:30.3881053143,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2338,Suwannee,Florida,12,121,12121,44733,64.60000000,41551,60.00000000,34299,4754,211,228,15,3596,1271,773,20945,20606,2574,2595,2612,2654,2267,4680,4830,5875,5614,4448,2472,930,42.10000000,39.90000000,44.30000000,15953,2.52000000,1775,2305,2935,5095,560,1336,11035,2.97000000,19164,3211,12003,3950,1266.00000000,153.00000000,84084.00000000,234060.00000000,692.10000000,2.16552694,2407584535.05273438,261893.22155468,-82.8559827804865,30.2642890489216
144,1,663,-82.85598278,-82.9804944992:-82.7314710617,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2337,Hamilton,Florida,12,047,12047,14344,27.60000000,14799,28.50000000,8851,5102,93,76,0,1306,420,257,8721,6078,776,781,822,971,1519,1962,1914,2178,1930,1181,579,186,38.00000000,35.20000000,42.50000000,4617,2.54000000,598,626,811,1343,142,499,3186,3.05000000,5778,1161,3434,1183,292.00000000,246.00000000,28351.00000000,155770.00000000,519.31000000,2.28967636,1817521910.00976563,268694.49476281,-82.8559827804865,30.5119215798839
145,1,664,-82.85598278,-82.9804944992:-82.7314710617,30.75955411,30.6357378455:30.8833703766,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2340,Echols,Georgia,13,101,13101,4137,9.80000000,4034,9.60000000,3023,171,72,13,2,1183,639,114,2040,1994,358,332,279,323,295,634,550,492,373,228,141,29,31.60000000,31.00000000,32.30000000,1329,3.04000000,106,116,368,373,67,127,1029,3.33000000,1558,229,903,426,40.00000000,333.00000000,4796.00000000,208136.00000000,420.77000000,1.57980949,1479108025.83203125,184691.66323340,-82.8559827804865,30.7595541113741
146,1,665,-82.85598278,-82.9804944992:-82.7314710617,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2339,Clinch,Georgia,13,065,13065,6915,8.40000000,6798,8.20000000,4581,1886,44,13,4,236,176,94,3315,3483,526,529,464,489,453,778,860,949,882,526,273,69,36.80000000,35.80000000,37.60000000,2572,2.58000000,308,354,539,658,78,361,1821,3.10000000,3007,435,1814,758,80.00000000,333.00000000,5397.00000000,293513.00000000,824.21000000,2.19807861,2909534657.50585938,265440.90130221,-82.8559827804865,31.0071866425716
147,1,669,-82.85598278,-82.9804944992:-82.7314710617,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2449,Telfair,Georgia,13,271,13271,16196,36.50000000,16500,37.10000000,9398,6017,26,96,4,2026,674,285,9452,7048,946,928,862,944,986,2539,2535,2509,2000,1214,753,284,39.10000000,37.80000000,42.00000000,5543,2.41000000,780,926,966,1403,162,616,3609,3.02000000,7297,1754,3936,1607,300.00000000,222.00000000,13784.00000000,20389.00000000,444.16000000,2.02358057,1601872030.04687500,242125.29791465,-82.8559827804865,31.997716767269
148,1,670,-82.85598278,-82.9804944992:-82.7314710617,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2452,Laurens,Georgia,13,175,13175,48971,59.80000000,48434,59.20000000,29355,17324,100,483,4,1143,591,577,23066,25368,3462,3489,3315,3535,2772,5893,6282,6820,5982,3834,2176,874,37.90000000,36.60000000,39.10000000,18641,2.54000000,2124,2756,3681,5038,535,2334,13060,3.05000000,21368,2727,12318,6323,694.00000000,265.00000000,60709.00000000,51713.00000000,818.25000000,2.11662892,2985541323.23046875,255603.24408891,-82.8559827804865,32.2453492977851
149,1,671,-82.85598278,-82.9804944992:-82.7314710617,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2452,Laurens,Georgia,13,175,13175,48971,59.80000000,48434,59.20000000,29355,17324,100,483,4,1143,591,577,23066,25368,3462,3489,3315,3535,2772,5893,6282,6820,5982,3834,2176,874,37.90000000,36.60000000,39.10000000,18641,2.54000000,2124,2756,3681,5038,535,2334,13060,3.05000000,21368,2727,12318,6323,694.00000000,265.00000000,60709.00000000,51713.00000000,818.25000000,2.11662892,2985541323.23046875,255603.24408891,-82.8559827804865,32.4929818292688
150,1,672,-82.85598278,-82.9804944992:-82.7314710617,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2481,Johnson,Georgia,13,167,13167,9742,31.80000000,9980,32.60000000,6301,3489,19,22,3,186,65,81,5592,4388,550,585,614,540,580,1382,1414,1653,1273,775,450,164,40.40000000,39.60000000,41.80000000,3347,2.46000000,461,513,591,889,88,398,2271,3.03000000,4120,773,2482,865,255.00000000,224.00000000,15054.00000000,26444.00000000,306.48000000,1.63172065,1124168244.33984375,193393.43096395,-82.8559827804865,32.7406143602211
151,1,673,-82.85598278,-82.9804944992:-82.7314710617,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2482,Washington,Georgia,13,303,13303,21289,31.10000000,21187,31.00000000,9531,11173,25,104,1,407,143,210,10812,10375,1407,1297,1365,1547,1297,2687,2695,3407,2604,1586,897,398,38.80000000,36.40000000,41.50000000,7547,2.56000000,881,1170,1324,1904,191,1129,5269,3.10000000,9047,1500,5321,2226,408.00000000,245.00000000,42768.00000000,67507.00000000,684.52000000,2.18682057,2525811093.55468750,263873.81815790,-82.8559827804865,32.9882468914694
152,1,698,-82.60695934,-82.7314710617:-82.4824476242,28.03559627,27.9117800025:28.1594125337,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2317,Hillsborough,Florida,12,057,12057,1382695,1288.10000000,1229226,1145.10000000,876137,205073,4779,42076,925,306635,61554,38682,599084,630142,80459,79737,82835,88167,91853,173877,174342,178058,134661,79772,46900,18565,36.00000000,35.10000000,37.00000000,474030,2.55000000,58180,70370,95631,114110,14457,46780,304864,3.11000000,536092,62062,288819,185211,2466.00000000,87.00000000,75764.00000000,153316.00000000,1073.47000000,6.64655011,3575258034.88671875,780915.85301325,-82.60695934261,28.0355962683452
153,1,699,-82.60695934,-82.7314710617:-82.4824476242,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2318,Pasco,Florida,12,101,12101,512082,669.30000000,464697,607.40000000,409784,20700,1646,9796,270,54536,12054,10447,225886,238811,25664,27278,28407,27637,22191,49207,60711,66594,60763,50870,32822,12553,43.60000000,42.40000000,44.80000000,189612,2.42000000,21081,28672,35180,61736,5224,13202,127079,2.90000000,228928,39316,146239,43373,1065.00000000,161.00000000,24708.00000000,69351.00000000,765.07000000,3.12889393,2566015732.44335938,364094.26813071,-82.60695934261,28.2832287990415
